id,name,stopNumber,latitude,longitude,shelter
9f6e5074-3f08-49d6-9e39-a49bfbe37942,Mont Nicolle E,3465,49.18808683,-2.18880524,1
a050db62-0ae1-4926-89ea-d35ffad1970a,La Piece Mauger S,2324,49.22448983,-2.06783279,
a094deaf-bcf3-44c9-96ed-ab9966db565f,Bus Station Stand M,4538,49.18354275,-2.10996796,
a12b999a-14bb-47b2-84d4-23145209fbce,Tesson Chapel E,3859,49.20487048,-2.1548746,
a1686cb1-05ff-4d8c-8571-2a51287e4b6a,Salisbury Crescent,2694,49.18849764,-2.09831919,1
a198fde0-da02-4ba5-b62f-70fcb1065b28,Bon Air Apartments,2549,49.16979306,-2.05282897,
a1b3ebc6-f275-4bd6-9081-657b380da1c8,Grouville School,2972,49.18662996,-2.0439237,1
a1bdd48b-6c98-4b72-94ea-bb9978c0a971,Jersey Rugby Club N,3678,49.20530486,-2.18136771,
a272effa-c790-4b59-932d-3a3d4f77a246,Bon Air Lane N,2429,49.19070081,-2.08737458,
a2a8a19a-32aa-426d-b39a-513314f944cc,Devon Gardens N,2678,49.19996474,-2.02323965,
a39d9088-4e8b-4fad-b717-f6e26077aeba,Surville Cemetery N,3854,49.2151798,-2.11347637,
a3ec298c-4ed3-4174-b3a2-20549d736fec,Grouville Church E,2743,49.18384422,-2.04962602,
a42dc266-cf3b-42d3-ac97-303caab90b0d,Jersey Aero Club W,2798,49.20613489,-2.18382552,1
a48e305d-e44e-4138-8d09-c2bb6671ab25,Queens Lane,3583,49.19429491,-2.10937664,
a48f132a-7e25-4ed2-acbc-1098752ba3d2,Rue de Mon Sejour S,3845,49.20551501,-2.09818745,
a48fc497-b8ef-4cca-91bf-82915633d1bf,La Moye School W,4238,49.1880607,-2.21515895,
a4e2a837-f81e-46b0-a83a-57f9a19c8765,Les Landes Common,3235,49.24437662,-2.24406659,
a51ea4eb-8035-41be-a99a-1bcbd3b1a52c,Les Hougues E,4323,49.23324134,-2.06942203,
a58fb3e8-394b-42e0-9ed9-23a504dcd7e4,First Tower W,2629,49.19434833,-2.12785458,1
a5e7fb22-3d38-4059-b6a4-227c0a6747f4,Longueville Manor W,3657,49.18317728,-2.07778161,1
a60a62b3-0a69-4d5d-a902-14fbf376611e,Le Hurel N,2957,49.22014743,-2.09420467,
a74e0821-858d-41c5-9f54-ba74433ccea0,Headlands,2674,49.16516605,-2.03549205,
a756ebef-3c23-4f29-a6bf-332c35002701,Les Fourneaux Est,3965,49.18002048,-2.22618529,
a77945d6-29f4-4850-9a88-81f4eea24c15,Clos St Andre S,4259,49.19642009,-2.12461706,
a7c2f8e0-764f-44c4-985f-c483cf20338d,Sutton Court N,3856,49.20075952,-2.09471177,
a7e284af-8a52-40b7-8407-86b7a6a3c994,La Verte Rue,2929,49.1726571,-2.0600199,
a7f12a82-fcfb-47f0-bff0-6a8a618ddfe6,Fauvic Farm,2623,49.17619889,-2.04166428,
a8b44446-c46d-4121-a1e3-bb7157d28177,Rue des Fonds E,2372,49.186082,-2.04520952,
a8d6f0de-a5fb-44a0-a3cf-1c14b51654eb,Airport Garages N,2924,49.20072556,-2.19627572,1
a8e94714-ec10-489f-896a-0c2c066cd12e,Rozel Bay,3634,49.23478411,-2.04684463,
a8fbfb4e-3838-4e2b-9a8c-ee323422b5c3,Byron Road S,3947,49.1916985,-2.1024328,
a949ae3c-3e6e-4f2e-b921-34821c21aa2a,Clarendon Road,2639,49.19316204,-2.10437785,
a9f0d795-64ce-46cb-8a9e-3808d9c0f050,Fauvic Common S,2836,49.17900534,-2.03506771,
aab0e31f-01e1-4b6b-b497-f95e793aba7c,Red Houses Shops S,3598,49.19126744,-2.19986923,1
aac0de29-5770-4e23-bac4-b228259d266b,Bus Station Stand C,4525,49.18352762,-2.11022721,
ab1c626f-57fa-486c-a960-45093cf5469f,Sion Village S,3726,49.219635,-2.11447828,1
abdaa64f-b1de-489e-ba39-ca996625d891,Bus Station Stand O,4542,49.18374939,-2.11032195,
abff90d7-5623-4123-9075-dd777dcff41c,Bus Station Stand D,4526,49.18348265,-2.11014493,
ac871f6b-5fd4-4ec9-abe7-4964af279b52,Kempt Tower S,2494,49.21996332,-2.22629631,
ace27bfa-1998-4064-8580-90a875492bd1,Langtry Gardens W,2567,49.19652286,-2.08840276,1
acf9044e-d8bf-436f-8683-a1ceced8f568,Mont de Gouray E,3689,49.19922398,-2.02617977,
ad0fa623-4f0f-4a3c-b579-bc8fefebff0c,Earls Court Flats,3463,49.18246432,-2.09633347,
ae247627-9f66-476a-ad3c-9e521f2d4a60,Le Braye N,2939,49.19818601,-2.22377313,
ae344532-5053-479e-bdd0-f93c58c185e8,The Limes,3872,49.17988915,-2.10389575,1
ae816244-ae51-4eaf-82f0-17b85f3efd0e,Town Mills S,2947,49.19435794,-2.09948323,
aea1e1a6-5969-4a07-8bd2-a02d6aea6ce1,Ville Emphrie N,2589,49.20773893,-2.14299834,
aebf1fd3-c333-4f31-bb10-f5c36cfe78db,Rue de Cambrai N,4267,49.23915514,-2.09383953,
aec50e14-4f8a-4755-9bc4-717d7ec07c6b,Jersey Aero Club E,2325,49.20612665,-2.18291572,
af31d6ef-59b5-44fa-8a82-25557832c4b1,St Marys School W,2984,49.23628604,-2.17434156,1
af7cdf2e-fb75-4b5b-8ba1-e0b3ac1dc3f4,Devon Gardens S,2683,49.19990534,-2.02328028,
af9f24eb-5902-4119-9439-61a5591dea2b,Cleveland Road,3629,49.17922578,-2.09905234,1
afa6a90e-06f2-4915-8358-a859d8e8416e,La Hougue Avenue N,4248,49.20969553,-2.11286626,
afeb5362-8b55-4473-bc5c-d699974c38dc,Gorse Hill,2689,49.18388991,-2.23728493,
b09ac541-997b-445e-af48-9ba8c4f1e9e3,Bus Station Stand F,4528,49.1833927,-2.11000781,
b1570987-eead-4bad-a9e0-f5e4c5359d89,La Grange N,2856,49.21306027,-2.09711035,
b171cd71-2e17-47d3-b5e4-9f7cf4326533,George V Homes,2829,49.19165452,-2.12172615,
b198b933-9d6d-4e9f-8ddb-6753263bc83e,Watersplash S,3853,49.2098568,-2.22330666,
b1d2e135-b332-4167-b7af-e2a2561070c6,Route de l'Eglise,4565,49.23564564,-2.17296076,
b20dbb18-619c-4413-be85-7bf779cdd649,York Farm E,3987,49.19542305,-2.16059008,
b23494f5-587a-4fcf-80da-c923ce985cbb,Timaru Farm,4327,49.24468864,-2.16039596,
b234d8c7-78de-4993-8a04-9ceadb4e3ce6,Saramar,3685,49.16511751,-2.03526252,
b2ca61bd-2916-431a-9ab8-010ed1b715a5,The Parade,2785,49.18786163,-2.11131378,
b3334bb1-4657-4204-b338-d4a4944ea037,Les Tours E,4628,49.17493944,-2.04591278,
b372a969-6ba7-41f5-8d1e-74bcf32abaf7,Plaisant Court,2543,49.18985245,-2.1044722,
b3e37518-1edb-473a-bb3f-579f1570722f,Vinchelez,3969,49.24681856,-2.21836493,
b4162786-a698-4c2c-abbc-a2e92e56aa34,Le Hurel Farm,2956,49.25068953,-2.24077018,
b42defd3-9bcb-4d1b-ac52-993826c4fa87,Caledonia Place,4278,49.18193265,-2.10837541,1
b4ac7a72-7d9c-4432-bd06-3f22b88994a2,Pontorson Lane E,3567,49.16763544,-2.06474989,
b4cc1608-8a8e-4aef-9eb4-72ac32c77bb1,La Moye Garage S,3485,49.1854442,-2.21785896,
b5319aed-6e3d-4ecc-8b93-84e75b2930bf,Rue de la Parade,4595,49.19928826,-2.06802127,
b531c50d-6cf4-4004-9e85-0849bea17cca,Craig Street,3895,49.1865875,-2.10584709,
b5bd3876-cae5-49ce-86a0-00449f4555ed,La Selliere Court,2959,49.168124,-2.08084644,1
b6183fe7-e3b8-4f10-b404-8f0a71b0c7a2,Jersey Rugby Club S,2464,49.20548332,-2.18134544,
b666afe2-8828-4967-bd3e-9223d0553560,Airport Garages S,2327,49.20104072,-2.19604843,1
b669f2d7-fe9c-454d-9f41-d2229911dacc,St Nicholas Avenue,3798,49.17237514,-2.08808091,
b7650435-877f-4c64-a32e-ee297978b4b3,L'Etacquerel Fort E,4297,49.23661538,-2.06406906,
b79c8254-2001-4f5f-9dc5-42da077a73fa,Three Oaks S,3893,49.21838758,-2.14028234,
b80ddad7-1964-4d3b-9d71-effe3523b73c,Clos Bertram S,2436,49.17602403,-2.03189185,
b80e4fe5-272e-4348-be6d-90d34789fe51,Les Tours W,2769,49.17499707,-2.045736,
b819cef7-9d95-4edf-b5ca-dd04a51781ac,The Mount,2452,49.23585437,-2.08670938,
b81a756d-c1a6-40bd-9730-1701ce698519,La Hougue Bie N,4586,49.20066571,-2.06328849,
b83910cc-a27f-4bb3-9243-a7f6fecaf617,Grenville Street,2734,49.18216081,-2.10206491,1
b88cfbdd-3bad-45f6-a160-762cf69a3c7d,Marett Road E,2365,49.17715083,-2.10174367,
b8ae410c-ac64-4953-81a3-d80a670d93e0,Rue de Belin N,3636,49.22036957,-2.04848253,
b9dfe286-4c2e-4ed5-aa6f-d1d567c4a36a,Le Relais S,3249,49.24051493,-2.24387912,
bae2cece-e3c7-4050-8d01-ae7a4b329ac8,La Haule Slipway N,2948,49.19255312,-2.1666389,1
bb422413-2623-4237-ba43-f27f36bdc183,Rue de la Chesnaie N,2592,49.22759591,-2.11473406,
bba17b37-e8b2-4d80-a516-290bcedc92e7,Leoville N,2976,49.23834434,-2.20554514,
bc2b9ac2-4aea-4285-ae9b-b3a2a590a54c,Rue des Croix W,2873,49.23664988,-2.09351925,
bc6534bd-f840-41b0-b99d-70c1a6367e05,Bus Station Stand N,4539,49.1836416,-2.11014397,
bcb5690a-b6f6-4565-a35c-b4d5d2e0efbf,Rue de Carteret E,4363,49.17946371,-2.08317084,
bcc4af4d-0b02-4c05-b560-4abf4f3ad2c7,Bon Air Lane S,3243,49.19064091,-2.08736187,1
bcd93f06-21ac-4617-a533-1b6a66246a69,Chestnut Grove E,2874,49.24235785,-2.11789739,
bd04215d-be9c-4897-8dca-c5600b50f919,Bel Royal School W,2387,49.19966948,-2.14905387,
bd1f0720-b1a1-4b96-bcc3-a2698866af40,Clos du Verger,3985,49.18358157,-2.179348,
be2bf946-2714-4e28-b8fa-66501d7c3256,Maufant Vineries,3296,49.21060604,-2.06563035,
be8fb8e4-2545-4c08-834f-330259118d7d,Fernlea Drive,4593,49.18371445,-2.03816421,1
bec1ba09-bc37-46b7-806c-c7faf7ca34c4,La Providence E,4279,49.20088098,-2.15220021,1
bec62f5f-d1eb-4e8e-8913-73264f682ac9,Chemin de Herupe N,3483,49.23135025,-2.1153697,
bee4ebab-b891-4d6e-8275-6d428fe73b2b,St Andrews Park W,2438,49.19644795,-2.13305407,
bf0e4e32-b871-4a31-9ab3-f7cb85c67c89,Chateau des Reves S,2963,49.21050324,-2.03672429,
bf66221f-d660-4f32-8c5a-2340ce4304b0,Mont Huelin S,3246,49.23695399,-2.23420673,
bf968a17-b649-46dd-899d-960d18af1861,James Road,3424,49.17996876,-2.09540139,
bf9817ed-f0e2-4186-bdc6-d4f3e432673f,West View N,2595,49.23749935,-2.16799182,
c0f247c3-9344-4483-9191-8f3945c93113,Pier Road Car Park,4573,49.1805586,-2.10785055,
c0f6a13b-9745-49f3-b439-1b6944ea83e9,Beauvoir,4548,49.18415551,-2.22047458,
c10e4277-dd6b-4478-b88e-9451fdda9102,Waterloo Street,4679,49.1852558,-2.10454803,
c124754c-72ff-4eae-ae8e-0e052fcc844b,Bus Station Stand G,4529,49.18334772,-2.10991181,
c1907419-3108-468b-a8ed-dfcbacfae6aa,La Villaise,4625,49.24333868,-2.24310277,
c1f89dcb-2594-4227-abc4-22a1d6c4d73e,La Mare Slipway W,2863,49.16718941,-2.08279284,1
c1fbaa98-1ba2-4b20-88b1-c33b74424b81,Brampton Farm E,2872,49.23496495,-2.18927358,
c2075cd3-2fe0-4443-ab64-0b177c468167,Langley Park W,3867,49.19879436,-2.09087257,
c24c1818-0911-4588-ab8b-9391f450a9c0,L'Horizon Hotel W,4384,49.18497659,-2.19370709,1
c2e21a65-0785-499b-b9f0-a3dd420e0514,Langtry Gardens E,2432,49.19659146,-2.08837732,1
c35b84fb-3745-4f8a-9895-3151b9c56beb,Clos de la Mielle W,2356,49.19422292,-2.16369738,
c3d86ab5-a210-41ba-a9e0-4aae788685ce,Le Neuf Chemin N,4569,49.23783823,-2.13960209,
c49a2c3d-78ff-42e6-ad6d-a098667bc11f,Leoville S,3543,49.23862611,-2.2055026,
c4b50eda-6a09-4447-a28f-eab1470ca052,Oak Tree Gardens S,2593,49.19945331,-2.09905851,1
c52eec6a-1597-49a8-b253-94797fa47045,Castle Green S,2482,49.20051758,-2.02082348,
c5553b03-f69d-417b-87ff-338953745a66,Les Ruettes S,2835,49.23496037,-2.11271924,
c5ab86b3-1809-4bf5-a624-ed8bceb28606,Mont Cambrai N,2659,49.20590583,-2.14267588,
c6204bf2-7e2d-4f6f-b562-2703d5b22acc,La Motte Street,2867,49.18366151,-2.10258541,
c6b2f36f-d420-4cb7-b47e-828c5edbc409,Les Fontaines,4245,49.25601988,-2.14734997,
c73df614-45fe-400b-a9f6-2580e8f12bc4,Trinity Church N,3928,49.23351089,-2.09183947,
c76d417c-e51c-43c9-afaf-f56d60850a9c,La Petite Lande,3283,49.18143193,-2.234753,
c76f4a93-72f9-4fd4-9c59-2ba9a65d7c6f,Rue du Hucquet W,3674,49.22047426,-2.05741126,
c7b0e080-863d-44f9-9528-127380278bdf,Belle Vue S,2534,49.19850779,-2.19735395,1
c833ebeb-1b40-4214-8312-f2c97dba8737,Highview Lane,2763,49.20052646,-2.11236692,
c9481661-24ae-40fc-aaac-5d788c4eff43,Verona Stores S,2472,49.1828597,-2.03782485,
c9b01828-5a2f-4163-8e24-1acf571905e1,Halkett Street,4678,49.1852428,-2.10329113,
c9bb8af5-72e6-4d18-aa05-a777f352cab7,New Kingdom Hall,2832,49.18012383,-2.22889719,
ca4c8a69-d271-4c33-8cdf-08bad587465e,Rue de St Clement N,3868,49.2113254,-2.18050259,
ca8f6cdb-78d9-41c9-ae3e-2e7095a7c72c,Gorey Common S,2323,49.1938059,-2.03497364,1
cac39de4-d09f-461a-a108-c2cb4f55ef4e,Rue du Tapon E,4578,49.19833142,-2.07232504,
caf48fd2-ee39-4993-94bf-bd4be23c7432,Rue au Sellier,4643,49.23487093,-2.09279783,
cb7b0054-9fec-4052-a9b2-9a636196da96,Chestnut Grove W,3286,49.24228334,-2.11777268,
cb8be1d0-7b2b-4d98-9a07-bf587e96b012,Red Houses Waitrose W,3597,49.19044171,-2.20092757,
cbd8f7a4-bc10-4cbb-8143-e1cf0b5cc9a8,St John Cemetery W,4342,49.24572621,-2.14272252,
cbe54046-5718-4adb-b685-c28f77eadda3,Rozel Apple Cottage,2348,49.23560362,-2.04588854,1
cc3e3f02-3496-4b05-97fa-72ea075eb439,Trinity Gardens S,3932,49.19314714,-2.10116689,1
cc490673-8686-4ed3-84ed-cbf3f7d0c68f,Chemin du Moulin N,2926,49.23302483,-2.232519,
cc7ca62b-aa09-47f0-ad48-34ead4d71321,Bel Royal Terrace,2386,49.19810932,-2.14689739,
cd028f41-94c2-4558-a4b2-430f45282ecc,Raleigh Avenue,3479,49.19286816,-2.10726195,
cd5c6331-afb7-434d-97fa-afec17fa9256,Old Trinity Hill S,3759,49.19694178,-2.09955434,
cdcb5792-082b-4ab4-96cf-95800d02e464,Rocque Bay E,3697,49.16682476,-2.06928205,
ce0bbb57-63d2-4072-b524-901f630805e5,Clos du Rivage N,2679,49.19774837,-2.0285493,
ce322b6b-6960-4c09-9f0b-61d3bc86e99e,Le Saie N,2425,49.23339688,-2.03914125,
ce3c8adf-5152-46c9-a01c-b861f56a3833,Mont de Gouray W,3456,49.19920441,-2.02644246,
ce4a8cdc-9259-42b0-99cb-4158461b0691,La Porte,2879,49.2480087,-2.12874471,
ce9e633e-6ade-4ff8-8cd9-fb1c5743886c,Rue de Carteret W,2493,49.17948634,-2.08291137,
cfa344bd-ad0d-4556-b563-8b421013e1c2,Carrefour Selous N,4354,49.22729382,-2.14548768,
d04eeb09-0365-4d2f-be47-36a222a0ab93,L'Etacquerel Fort W,4395,49.23660879,-2.06399891,
d15b3e73-b3cf-4494-a839-9fbe7db38d44,Ebenezer Chapel W,2759,49.23815519,-2.0997322,
d16bd43a-1097-47c1-97e2-642792fb9de1,St Johns Church,3764,49.24638968,-2.13909153,1
d18fe9a8-a60f-4bf6-b613-113ed889a2bd,Bus Station Stand E,4527,49.18343767,-2.11007637,
d210d9ac-b312-4187-902b-72b40390172e,Les Hinguettes,2964,49.16849036,-2.08078422,
d277c9d8-05a2-43fe-8162-a1aff9497bc0,Oaklands Lane,4356,49.20602926,-2.09763371,
d2ecb1ff-6db9-4458-8a5c-3663b197c206,Hougue des Platons E,3943,49.2457981,-2.10176426,
d38890d5-bb74-4ce3-8845-5c90223e4457,Daisy Cottage,2427,49.24297622,-2.20927741,
d3bdf39f-517b-4b54-baca-b8370b9159d4,Biarritz Hotel W,2397,49.18460869,-2.18831106,
d3c69fc1-4f43-4438-b2fc-03d5175347b8,Quennevais Drive W,2847,49.18903439,-2.20946386,
d4165409-6dde-471d-857c-ee03f0cc0d8c,Le Catillon W,2942,49.20055577,-2.05914709,
d422886c-ce59-4f2f-a461-0d49e7ecef01,Rue du Cerf W,4328,49.24180335,-2.15493598,
d44a1b77-b46c-4161-a5fc-1bca83982e05,Grouville Station N,2747,49.18651451,-2.03964063,
d46ed2ba-b64c-4950-bad6-1f469cbfc4fa,Jersey Hospice,4583,49.20076076,-2.12824814,
d4d6ba71-68af-4b3e-912c-d6feea1a184d,West View W,3978,49.23724306,-2.16817416,
d59fa4bd-e199-4f88-bdb2-22c9b8c6ea4d,Carrefour a Cendre N,3848,49.22714675,-2.18255498,
d5babad0-3764-4fd0-9bdf-58c8495f1d4d,Don Bridge,2575,49.19413078,-2.19890615,1
d6bbed8c-51c4-455a-9ff9-d312381e23be,La Mare des Pres S,4296,49.24626118,-2.11165952,
d7590a31-0b53-4c4c-959a-e79c1deaf8c1,Clos des Sables W,3236,49.18955671,-2.2064343,
d75b5aad-6b81-4d0f-b8ca-2ab957581e3e,F. C. J. School,2625,49.20023618,-2.0876469,
d785c860-8f11-43a9-8a77-54f8ae7cbb9f,Les Verrieres S,4692,49.2454507,-2.20157173,
d7b5d066-7ce1-4c2a-848a-ae7fd489e8f8,Falaise de Fremont,4283,49.25164539,-2.12216633,
d8242b9f-5324-49c2-8dc0-c40cb03b46d9,Oxenford Close N,3523,49.22298144,-2.1424133,
d8774660-e89f-438c-aae4-1be619de7680,Le Grouet Slipway,4393,49.18349398,-2.23967041,
d884a421-c238-47d5-acfa-be72fb2d2ca9,Croix au Lion N,3873,49.21755629,-2.18610757,
d89a9162-527c-47d5-b6db-f5e657605f83,Green Island W,2723,49.16364612,-2.07565059,
d8ca3293-1391-4463-b522-e6be76faea94,Ruelle de Rauvlet,4247,49.20634524,-2.11344513,
d9052d14-0c08-43dc-bc56-75c340cfa366,Plat Douet Stores,3546,49.17781966,-2.0876193,
d9ba6189-1519-45bc-8e52-29b45f3acde5,St Bernards E,3745,49.20220526,-2.05317996,
d9fd42e0-1de0-4b9e-8775-a1108fc360bd,Haute Vallee School,2757,49.19841453,-2.11505377,
da472fa4-0554-415e-8418-30e211b45830,Brooklyn Street N,3297,49.18454721,-2.0993144,
da49d286-1644-453a-ba3e-e5831942524e,La Ruche N,4262,49.21285829,-2.16934572,
da98c9a2-6921-4595-b11b-2e4d26da5809,St Peter Tech Park S,2839,49.21641016,-2.18499355,
daf0a95a-cac9-4e97-868d-9ec6c1e5962e,Millennium Court E,4375,49.17642105,-2.0926583,
db0445a8-c654-4fcc-8ae7-9460dbc13e2c,Watersplash N,3974,49.20994108,-2.22339787,
dbb9c50f-cf20-4f12-8b08-091fb2e8353b,St Clements School E,2925,49.17107607,-2.06815171,
dc7bbab1-7f14-4934-9a57-3b220760abad,Seven Oaks S,3698,49.18853004,-2.17965314,
dcf40690-9174-4c6e-a803-b2c31659ec2a,La Croix S,3432,49.23625,-2.20430546,
dcfdbb3d-0495-498b-85ee-bf825dc6dc9e,Greve d'Azette W,2735,49.16932482,-2.08477336,1
dd51e475-4a4a-4db9-8580-d89618f4526d,Le Neuf Chemin S,4572,49.23836857,-2.13912225,
dddc665d-dc21-48f6-8da4-fdcd333df469,Royal Crescent,2576,49.18228904,-2.09881199,
deea965d-95ad-44cb-98fd-2a7b9d5749ef,St Ouens Pond S,4235,49.21513314,-2.22488035,
df08cf3a-e433-485a-864f-ac10d60130e4,Hautmont Estate N,2795,49.18742768,-2.09250144,
df12dd9b-03b9-4436-abfa-4aeff2829011,Les Cabots W,2745,49.18055541,-2.06741838,
dfabf53c-c171-465d-ab94-3b71d4e0737b,Les Landes Avenue E,3234,49.18707897,-2.18646413,
e0357c30-29b7-4baa-9a40-0f9b241ca5e6,Town Mills N,3925,49.19440557,-2.09903443,
e04956a5-8420-4687-ba14-7f7bbb8daebf,Rue du Catel E,4298,49.23767059,-2.05427675,
e0712c20-03e9-4368-a4e5-cabf08a46944,Les Augerez S,3964,49.23269498,-2.18171002,
e076e6ba-9e04-482c-ad25-0f155eb7b0d9,St Brelade College E,3458,49.18808428,-2.17548088,
e15dbc38-8a4d-4b50-88fc-6be01d639e6e,Grands Vaux Court S,3576,49.19765697,-2.09557565,
e178c66e-1482-4b01-b101-1bfa199d0db7,Avalon Park E,2358,49.16410936,-2.07808478,
e2087895-f3dd-4ca6-90fd-076e31b10d30,L'Etacq,3245,49.24097515,-2.24842857,
e21f655a-0311-42a2-aa43-c3d270b6cb6f,Greenhills N,2729,49.21806483,-2.17344348,
e2adf5d0-3d60-4491-b737-7f77d082409c,Ryburn Road E,2726,49.17580672,-2.08943847,
e2d9ceb6-a5fe-4178-9028-bebe67d7ccfb,J. C. G. Coach Park,4386,49.18783662,-2.09108862,
e2f4fcc7-dbc7-444f-9cdb-b96d59a15d4f,St Martins Hall E,3787,49.21908424,-2.05346011,
e3a4f06e-0a68-4847-b699-666aaf16032b,St Peters Village N,3829,49.21304727,-2.18254877,
e3abd1c8-1fa2-45f7-9a5f-56e1247c8197,Six Roads W,3727,49.22743422,-2.14980969,
e3bdc29f-9ace-424a-bf07-7881fd9a60d9,Bus Station Stand K,4536,49.18317682,-2.10963756,
e3de8291-21e5-4f6f-b030-0416fb8c9d57,Birches Avenue E,2935,49.19615947,-2.09004214,
e4187367-e86f-4284-bc58-1eff21160c86,De la Salle College,2569,49.19068479,-2.09228219,
e47f1a6d-e769-4ca9-b0c9-9b1dc1f1278d,Bel Royal School E,3948,49.19961288,-2.14884771,
e4d058f8-a01f-4975-8b41-876e47411322,Millais,3439,49.24419866,-2.22677373,
e4ede763-2d2a-4e87-b6b0-b0d2b2605664,Champ Donne,2487,49.2373303,-2.20982476,
e50ab9df-fadc-4239-af08-0d0b3222f48a,St Ouen Garage N,3824,49.22997124,-2.20041504,
e5812b78-438e-42b0-a822-19e0d290f52b,Ryburn Avenue S,3592,49.1761149,-2.08787128,
e5a86f4d-554c-4145-8bbd-777497bffd01,Bagatelle Lane N,2362,49.18911713,-2.08926693,
e5cb2438-a91c-49b9-b14e-e143390cfd91,Jersey Post S,3282,49.18080797,-2.08122188,
e5d19c9a-c34e-4d8e-940c-8f2679e52fc7,Dunell Road,4374,49.17852553,-2.09784656,
e5d5fdf6-dc55-479e-aa03-c5041f33a515,Sandybrook N,3684,49.20240323,-2.15499086,
e5ecdb37-ce6d-483b-bbdb-8be00096a0f3,Devils Hole,2573,49.25027963,-2.16858311,
e61c6bfd-fc2a-4637-821c-6ba556444d22,St Brelades Bay E,4545,49.18563977,-2.198251,1
e63b8424-9fe7-40ee-b36c-eb1f86db020d,Royal Hotel N,4684,49.18886707,-2.10306032,
e67c9a36-f1c3-4367-bbc6-68287ea82cc0,Pot du Rocher S,4634,49.23191919,-2.0712327,
e6b56d01-a705-4752-b2fc-768f6af26e2e,Bus Station Entry,2465,49.18382536,-2.11066933,
e7040040-aa9c-42fd-9dd7-535a6bd87cf5,Rue de Mon Sejour N,2527,49.20607222,-2.09809163,
e7083cda-2c98-474b-9dad-de7745c1e506,Carrefour a Cendre S,2475,49.22739245,-2.18249441,
e767879c-3868-4f2f-ae2a-f07e5c90f051,La Chasse E,2986,49.23366143,-2.19496901,
e7cd9333-44a0-4237-9a61-353bff392c86,Route des Pelles S,3635,49.22926768,-2.0440465,
e7f70278-d513-4c53-ab5b-38327b207806,Elizabeth Terminal,2586,49.17950871,-2.1162997,
e7fb37c0-6d47-4e00-9e37-b8c36501fa1b,Rue des Buttes N,2484,49.21594443,-2.05399304,
e828bb2f-1343-43bb-98fd-9097edfc75fc,St Ouen Manor N,3825,49.22495299,-2.19558081,
e8be2bf7-1d58-4e2a-9865-821fa1be2d6d,Century Buildings,2789,49.18651317,-2.1148743,
e92073e6-50b9-492a-bf13-ede81e1eddb7,La Maitrerie Farm E,4626,49.22212362,-2.06258016,
e98338a8-9ec4-4130-a88a-eb21ae5b845c,La Neuve Route,3475,49.2192859,-2.18806445,
e9ae5959-8231-46fe-8d2c-d080a71abfcf,La Mare Slipway E,3646,49.16733181,-2.08280826,
ea2b450c-289f-41b7-8151-9da6b2bdb196,Rue de la Garenne,3494,49.21173088,-2.09705102,
ea6e8d3a-ee39-4ca5-b3b9-aec33e5bc2ef,El Tico S,2585,49.20577021,-2.22213986,
eabbbbfb-395d-4f2a-a2c3-2d14f0484b0b,Le Bourg W,2937,49.16772048,-2.04306038,1
eac291da-beee-43da-aadd-924e64c30ac2,La Chesnee Farm N,2596,49.22217049,-2.09485743,
eb38f7a7-8b34-4f08-aa76-b10dccf0460c,Rue du Catel W,4396,49.23761123,-2.0545281,
eb3e428c-9aab-4fed-b568-5d70aaee552f,St Ouens Church,3989,49.22539913,-2.20629781,
eba40b6d-499d-43a8-b2d1-c76826c41897,St Saviours School S,3529,49.19485924,-2.08279447,1
ebd7d0f2-3c85-4e02-821f-40c46db9e421,Ville de l'Eglise E,4549,49.2121854,-2.18726894,
ecdeb21d-6f36-4e66-a3a7-40734baa547a,La Cambrette,3474,49.16983465,-2.08160119,
ed5afa6c-5b5a-434d-a2c3-389dbcfdeba1,Rue des Fontaines,4349,49.21090684,-2.19196806,
eda4a34d-a22b-4eef-adcf-25323479e180,St Brelade Church E,3746,49.18499609,-2.20330832,
eea890c8-6fdb-4969-b74c-bfed7fcb8a7a,Fauvic Common N,3292,49.17822487,-2.03483212,
eede7162-0d41-42c0-ae7d-5eec79af73a2,The Old Forge W,2357,49.2401908,-2.10423223,
efa39733-a22b-44a8-b529-f81027641d95,La Ruche S,4263,49.21276861,-2.16900519,
efd5fc93-efae-4020-af71-0c6231e911bf,Clos de la Gare,4389,49.18557845,-2.21859244,1
effb99b3-fac2-4270-981f-116870493572,Brooklyn Street S,2347,49.18442225,-2.09936166,
f07492bf-8c40-45af-9efd-aa5da335ae22,Poplar Avenue S,3569,49.21064442,-2.06107508,
f150cac6-5df3-42a1-a4a0-317ac933c802,Langley Park E,3857,49.19897021,-2.09090765,
f187108d-7989-45e8-8293-37d183ffcb80,Pillar Gardens,3478,49.20163662,-2.09169564,
f239301e-5bc8-4368-a6f6-157165854a41,La Ruette S,2892,49.23545964,-2.16129278,
f30816ec-5c46-4603-bfe9-53a09e7cba5e,Minden Place,4659,49.18601231,-2.10294743,
f3164f55-cc22-49cb-9bbe-c5c2b7642e6f,La Hougue Avenue S,4249,49.20981178,-2.11276051,1
f320e879-f479-4456-9f81-0ac3f1600511,Bradford Avenue W,3527,49.18967932,-2.19658145,
f3336c06-ca22-40b6-93ac-42bc2f3c5f54,R. J. Showground S,4358,49.23186486,-2.09335996,
f349133d-ff61-449e-9552-363cef7a5596,Augres N,2989,49.21639156,-2.09602483,
